ID,GEO_R,GEO_V,GEO_X,RAD,MAT,FC,SHTK,BF
211725,0,1,0,150,1.025,0.12,0.97,350000.0
211726,0,1,0,150,1.025,0.13,0.97,350000.0
211727,0,1,0,150,1.025,0.14,0.97,350000.0
211728,0,1,0,150,1.025,0.15,0.97,350000.0
211729,0,1,0,150,1.05,0.05,0.97,350000.0
211730,0,1,0,150,1.05,0.06,0.97,350000.0
211731,0,1,0,150,1.05,0.07,0.97,350000.0
211732,0,1,0,150,1.05,0.08,0.97,350000.0
211733,0,1,0,150,1.05,0.09,0.97,350000.0
211734,0,1,0,150,1.05,0.1,0.97,350000.0
211735,0,1,0,150,1.05,0.11,0.97,350000.0
211736,0,1,0,150,1.05,0.12,0.97,350000.0
211737,0,1,0,150,1.05,0.13,0.97,350000.0
211738,0,1,0,150,1.05,0.14,0.97,350000.0
211739,0,1,0,150,1.05,0.15,0.97,350000.0
211740,0,1,0,150,1.075,0.05,0.97,350000.0
211741,0,1,0,150,1.075,0.06,0.97,350000.0
211742,0,1,0,150,1.075,0.07,0.97,350000.0
211743,0,1,0,150,1.075,0.08,0.97,350000.0
211744,0,1,0,150,1.075,0.09,0.97,350000.0
211745,0,1,0,150,1.075,0.1,0.97,350000.0
211746,0,1,0,150,1.075,0.11,0.97,350000.0
211747,0,1,0,150,1.075,0.12,0.97,350000.0
211748,0,1,0,150,1.075,0.13,0.97,350000.0
211749,0,1,0,150,1.075,0.14,0.97,350000.0
211750,0,1,0,150,1.075,0.15,0.97,350000.0
211751,0,1,0,150,1.1,0.05,0.97,350000.0
211752,0,1,0,150,1.1,0.06,0.97,350000.0
211753,0,1,0,150,1.1,0.07,0.97,350000.0
211754,0,1,0,150,1.1,0.08,0.97,350000.0
211755,0,1,0,150,1.1,0.09,0.97,350000.0
211756,0,1,0,150,1.1,0.1,0.97,350000.0
211757,0,1,0,150,1.1,0.11,0.97,350000.0
211758,0,1,0,150,1.1,0.12,0.97,350000.0
211759,0,1,0,150,1.1,0.13,0.97,350000.0
211760,0,1,0,150,1.1,0.14,0.97,350000.0
211761,0,1,0,150,1.1,0.15,0.97,350000.0
211762,0,1,0,150,0.9,0.05,0.98,350000.0
211763,0,1,0,150,0.9,0.06,0.98,350000.0
211764,0,1,0,150,0.9,0.07,0.98,350000.0
211765,0,1,0,150,0.9,0.08,0.98,350000.0
211766,0,1,0,150,0.9,0.09,0.98,350000.0
211767,0,1,0,150,0.9,0.1,0.98,350000.0
211768,0,1,0,150,0.9,0.11,0.98,350000.0
211769,0,1,0,150,0.9,0.12,0.98,350000.0
211770,0,1,0,150,0.9,0.13,0.98,350000.0
211771,0,1,0,150,0.9,0.14,0.98,350000.0
211772,0,1,0,150,0.9,0.15,0.98,350000.0
211773,0,1,0,150,0.925,0.05,0.98,350000.0
211774,0,1,0,150,0.925,0.06,0.98,350000.0
211775,0,1,0,150,0.925,0.07,0.98,350000.0
211776,0,1,0,150,0.925,0.08,0.98,350000.0
211777,0,1,0,150,0.925,0.09,0.98,350000.0
211778,0,1,0,150,0.925,0.1,0.98,350000.0
211779,0,1,0,150,0.925,0.11,0.98,350000.0
211780,0,1,0,150,0.925,0.12,0.98,350000.0
211781,0,1,0,150,0.925,0.13,0.98,350000.0
211782,0,1,0,150,0.925,0.14,0.98,350000.0
211783,0,1,0,150,0.925,0.15,0.98,350000.0
211784,0,1,0,150,0.95,0.05,0.98,350000.0
211785,0,1,0,150,0.95,0.06,0.98,350000.0
211786,0,1,0,150,0.95,0.07,0.98,350000.0
211787,0,1,0,150,0.95,0.08,0.98,350000.0
211788,0,1,0,150,0.95,0.09,0.98,350000.0
211789,0,1,0,150,0.95,0.1,0.98,350000.0
211790,0,1,0,150,0.95,0.11,0.98,350000.0
211791,0,1,0,150,0.95,0.12,0.98,350000.0
211792,0,1,0,150,0.95,0.13,0.98,350000.0
211793,0,1,0,150,0.95,0.14,0.98,350000.0
211794,0,1,0,150,0.95,0.15,0.98,350000.0
211795,0,1,0,150,0.975,0.05,0.98,350000.0
211796,0,1,0,150,0.975,0.06,0.98,350000.0
211797,0,1,0,150,0.975,0.07,0.98,350000.0
211798,0,1,0,150,0.975,0.08,0.98,350000.0
211799,0,1,0,150,0.975,0.09,0.98,350000.0
211800,0,1,0,150,0.975,0.1,0.98,350000.0
211801,0,1,0,150,0.975,0.11,0.98,350000.0
211802,0,1,0,150,0.975,0.12,0.98,350000.0
211803,0,1,0,150,0.975,0.13,0.98,350000.0
211804,0,1,0,150,0.975,0.14,0.98,350000.0
211805,0,1,0,150,0.975,0.15,0.98,350000.0
211806,0,1,0,150,1.0,0.05,0.98,350000.0
211807,0,1,0,150,1.0,0.06,0.98,350000.0
211808,0,1,0,150,1.0,0.07,0.98,350000.0
211809,0,1,0,150,1.0,0.08,0.98,350000.0
211810,0,1,0,150,1.0,0.09,0.98,350000.0
211811,0,1,0,150,1.0,0.1,0.98,350000.0
211812,0,1,0,150,1.0,0.11,0.98,350000.0
211813,0,1,0,150,1.0,0.12,0.98,350000.0
211814,0,1,0,150,1.0,0.13,0.98,350000.0
211815,0,1,0,150,1.0,0.14,0.98,350000.0
211816,0,1,0,150,1.0,0.15,0.98,350000.0
211817,0,1,0,150,1.025,0.05,0.98,350000.0
211818,0,1,0,150,1.025,0.06,0.98,350000.0
211819,0,1,0,150,1.025,0.07,0.98,350000.0
211820,0,1,0,150,1.025,0.08,0.98,350000.0
211821,0,1,0,150,1.025,0.09,0.98,350000.0
211822,0,1,0,150,1.025,0.1,0.98,350000.0
211823,0,1,0,150,1.025,0.11,0.98,350000.0
211824,0,1,0,150,1.025,0.12,0.98,350000.0
211825,0,1,0,150,1.025,0.13,0.98,350000.0
211826,0,1,0,150,1.025,0.14,0.98,350000.0
211827,0,1,0,150,1.025,0.15,0.98,350000.0
211828,0,1,0,150,1.05,0.05,0.98,350000.0
211829,0,1,0,150,1.05,0.06,0.98,350000.0
211830,0,1,0,150,1.05,0.07,0.98,350000.0
211831,0,1,0,150,1.05,0.08,0.98,350000.0
211832,0,1,0,150,1.05,0.09,0.98,350000.0
211833,0,1,0,150,1.05,0.1,0.98,350000.0
211834,0,1,0,150,1.05,0.11,0.98,350000.0
211835,0,1,0,150,1.05,0.12,0.98,350000.0
211836,0,1,0,150,1.05,0.13,0.98,350000.0
211837,0,1,0,150,1.05,0.14,0.98,350000.0
211838,0,1,0,150,1.05,0.15,0.98,350000.0
211839,0,1,0,150,1.075,0.05,0.98,350000.0
211840,0,1,0,150,1.075,0.06,0.98,350000.0
211841,0,1,0,150,1.075,0.07,0.98,350000.0
211842,0,1,0,150,1.075,0.08,0.98,350000.0
211843,0,1,0,150,1.075,0.09,0.98,350000.0
211844,0,1,0,150,1.075,0.1,0.98,350000.0
211845,0,1,0,150,1.075,0.11,0.98,350000.0
211846,0,1,0,150,1.075,0.12,0.98,350000.0
211847,0,1,0,150,1.075,0.13,0.98,350000.0
211848,0,1,0,150,1.075,0.14,0.98,350000.0
211849,0,1,0,150,1.075,0.15,0.98,350000.0
211850,0,1,0,150,1.1,0.05,0.98,350000.0
211851,0,1,0,150,1.1,0.06,0.98,350000.0
211852,0,1,0,150,1.1,0.07,0.98,350000.0
211853,0,1,0,150,1.1,0.08,0.98,350000.0
211854,0,1,0,150,1.1,0.09,0.98,350000.0
211855,0,1,0,150,1.1,0.1,0.98,350000.0
211856,0,1,0,150,1.1,0.11,0.98,350000.0
211857,0,1,0,150,1.1,0.12,0.98,350000.0
211858,0,1,0,150,1.1,0.13,0.98,350000.0
211859,0,1,0,150,1.1,0.14,0.98,350000.0
211860,0,1,0,150,1.1,0.15,0.98,350000.0
211861,0,1,0,150,0.9,0.05,0.99,350000.0
211862,0,1,0,150,0.9,0.06,0.99,350000.0
211863,0,1,0,150,0.9,0.07,0.99,350000.0
211864,0,1,0,150,0.9,0.08,0.99,350000.0
211865,0,1,0,150,0.9,0.09,0.99,350000.0
211866,0,1,0,150,0.9,0.1,0.99,350000.0
211867,0,1,0,150,0.9,0.11,0.99,350000.0
211868,0,1,0,150,0.9,0.12,0.99,350000.0
211869,0,1,0,150,0.9,0.13,0.99,350000.0
211870,0,1,0,150,0.9,0.14,0.99,350000.0
211871,0,1,0,150,0.9,0.15,0.99,350000.0
211872,0,1,0,150,0.925,0.05,0.99,350000.0
211873,0,1,0,150,0.925,0.06,0.99,350000.0
211874,0,1,0,150,0.925,0.07,0.99,350000.0
211875,0,1,0,150,0.925,0.08,0.99,350000.0
211876,0,1,0,150,0.925,0.09,0.99,350000.0
211877,0,1,0,150,0.925,0.1,0.99,350000.0
211878,0,1,0,150,0.925,0.11,0.99,350000.0
211879,0,1,0,150,0.925,0.12,0.99,350000.0
211880,0,1,0,150,0.925,0.13,0.99,350000.0
211881,0,1,0,150,0.925,0.14,0.99,350000.0
211882,0,1,0,150,0.925,0.15,0.99,350000.0
211883,0,1,0,150,0.95,0.05,0.99,350000.0
211884,0,1,0,150,0.95,0.06,0.99,350000.0
211885,0,1,0,150,0.95,0.07,0.99,350000.0
211886,0,1,0,150,0.95,0.08,0.99,350000.0
211887,0,1,0,150,0.95,0.09,0.99,350000.0
211888,0,1,0,150,0.95,0.1,0.99,350000.0
211889,0,1,0,150,0.95,0.11,0.99,350000.0
211890,0,1,0,150,0.95,0.12,0.99,350000.0
211891,0,1,0,150,0.95,0.13,0.99,350000.0
211892,0,1,0,150,0.95,0.14,0.99,350000.0
211893,0,1,0,150,0.95,0.15,0.99,350000.0
211894,0,1,0,150,0.975,0.05,0.99,350000.0
211895,0,1,0,150,0.975,0.06,0.99,350000.0
211896,0,1,0,150,0.975,0.07,0.99,350000.0
211897,0,1,0,150,0.975,0.08,0.99,350000.0
211898,0,1,0,150,0.975,0.09,0.99,350000.0
211899,0,1,0,150,0.975,0.1,0.99,350000.0
211900,0,1,0,150,0.975,0.11,0.99,350000.0
211901,0,1,0,150,0.975,0.12,0.99,350000.0
211902,0,1,0,150,0.975,0.13,0.99,350000.0
211903,0,1,0,150,0.975,0.14,0.99,350000.0
211904,0,1,0,150,0.975,0.15,0.99,350000.0
211905,0,1,0,150,1.0,0.05,0.99,350000.0
211906,0,1,0,150,1.0,0.06,0.99,350000.0
211907,0,1,0,150,1.0,0.07,0.99,350000.0
211908,0,1,0,150,1.0,0.08,0.99,350000.0
211909,0,1,0,150,1.0,0.09,0.99,350000.0
211910,0,1,0,150,1.0,0.1,0.99,350000.0
211911,0,1,0,150,1.0,0.11,0.99,350000.0
211912,0,1,0,150,1.0,0.12,0.99,350000.0
211913,0,1,0,150,1.0,0.13,0.99,350000.0
211914,0,1,0,150,1.0,0.14,0.99,350000.0
211915,0,1,0,150,1.0,0.15,0.99,350000.0
211916,0,1,0,150,1.025,0.05,0.99,350000.0
211917,0,1,0,150,1.025,0.06,0.99,350000.0
211918,0,1,0,150,1.025,0.07,0.99,350000.0
211919,0,1,0,150,1.025,0.08,0.99,350000.0
211920,0,1,0,150,1.025,0.09,0.99,350000.0
211921,0,1,0,150,1.025,0.1,0.99,350000.0
211922,0,1,0,150,1.025,0.11,0.99,350000.0
211923,0,1,0,150,1.025,0.12,0.99,350000.0
211924,0,1,0,150,1.025,0.13,0.99,350000.0
211925,0,1,0,150,1.025,0.14,0.99,350000.0
211926,0,1,0,150,1.025,0.15,0.99,350000.0
211927,0,1,0,150,1.05,0.05,0.99,350000.0
211928,0,1,0,150,1.05,0.06,0.99,350000.0
211929,0,1,0,150,1.05,0.07,0.99,350000.0
211930,0,1,0,150,1.05,0.08,0.99,350000.0
211931,0,1,0,150,1.05,0.09,0.99,350000.0
211932,0,1,0,150,1.05,0.1,0.99,350000.0
211933,0,1,0,150,1.05,0.11,0.99,350000.0
211934,0,1,0,150,1.05,0.12,0.99,350000.0
211935,0,1,0,150,1.05,0.13,0.99,350000.0
211936,0,1,0,150,1.05,0.14,0.99,350000.0
211937,0,1,0,150,1.05,0.15,0.99,350000.0
211938,0,1,0,150,1.075,0.05,0.99,350000.0
211939,0,1,0,150,1.075,0.06,0.99,350000.0
211940,0,1,0,150,1.075,0.07,0.99,350000.0
211941,0,1,0,150,1.075,0.08,0.99,350000.0
211942,0,1,0,150,1.075,0.09,0.99,350000.0
211943,0,1,0,150,1.075,0.1,0.99,350000.0
211944,0,1,0,150,1.075,0.11,0.99,350000.0
211945,0,1,0,150,1.075,0.12,0.99,350000.0
211946,0,1,0,150,1.075,0.13,0.99,350000.0
211947,0,1,0,150,1.075,0.14,0.99,350000.0
211948,0,1,0,150,1.075,0.15,0.99,350000.0
211949,0,1,0,150,1.1,0.05,0.99,350000.0
211950,0,1,0,150,1.1,0.06,0.99,350000.0
211951,0,1,0,150,1.1,0.07,0.99,350000.0
211952,0,1,0,150,1.1,0.08,0.99,350000.0
211953,0,1,0,150,1.1,0.09,0.99,350000.0
211954,0,1,0,150,1.1,0.1,0.99,350000.0
211955,0,1,0,150,1.1,0.11,0.99,350000.0
211956,0,1,0,150,1.1,0.12,0.99,350000.0
211957,0,1,0,150,1.1,0.13,0.99,350000.0
211958,0,1,0,150,1.1,0.14,0.99,350000.0
211959,0,1,0,150,1.1,0.15,0.99,350000.0
211960,0,1,0,150,0.9,0.05,1.0,350000.0
211961,0,1,0,150,0.9,0.06,1.0,350000.0
211962,0,1,0,150,0.9,0.07,1.0,350000.0
211963,0,1,0,150,0.9,0.08,1.0,350000.0
211964,0,1,0,150,0.9,0.09,1.0,350000.0
211965,0,1,0,150,0.9,0.1,1.0,350000.0
211966,0,1,0,150,0.9,0.11,1.0,350000.0
211967,0,1,0,150,0.9,0.12,1.0,350000.0
211968,0,1,0,150,0.9,0.13,1.0,350000.0
211969,0,1,0,150,0.9,0.14,1.0,350000.0
211970,0,1,0,150,0.9,0.15,1.0,350000.0
211971,0,1,0,150,0.925,0.05,1.0,350000.0
211972,0,1,0,150,0.925,0.06,1.0,350000.0
211973,0,1,0,150,0.925,0.07,1.0,350000.0
211974,0,1,0,150,0.925,0.08,1.0,350000.0
211975,0,1,0,150,0.925,0.09,1.0,350000.0
211976,0,1,0,150,0.925,0.1,1.0,350000.0
211977,0,1,0,150,0.925,0.11,1.0,350000.0
211978,0,1,0,150,0.925,0.12,1.0,350000.0
211979,0,1,0,150,0.925,0.13,1.0,350000.0
211980,0,1,0,150,0.925,0.14,1.0,350000.0
211981,0,1,0,150,0.925,0.15,1.0,350000.0
211982,0,1,0,150,0.95,0.05,1.0,350000.0
211983,0,1,0,150,0.95,0.06,1.0,350000.0
211984,0,1,0,150,0.95,0.07,1.0,350000.0
211985,0,1,0,150,0.95,0.08,1.0,350000.0
211986,0,1,0,150,0.95,0.09,1.0,350000.0
211987,0,1,0,150,0.95,0.1,1.0,350000.0
211988,0,1,0,150,0.95,0.11,1.0,350000.0
211989,0,1,0,150,0.95,0.12,1.0,350000.0
211990,0,1,0,150,0.95,0.13,1.0,350000.0
211991,0,1,0,150,0.95,0.14,1.0,350000.0
211992,0,1,0,150,0.95,0.15,1.0,350000.0
211993,0,1,0,150,0.975,0.05,1.0,350000.0
211994,0,1,0,150,0.975,0.06,1.0,350000.0
211995,0,1,0,150,0.975,0.07,1.0,350000.0
211996,0,1,0,150,0.975,0.08,1.0,350000.0
211997,0,1,0,150,0.975,0.09,1.0,350000.0
211998,0,1,0,150,0.975,0.1,1.0,350000.0
211999,0,1,0,150,0.975,0.11,1.0,350000.0
212000,0,1,0,150,0.975,0.12,1.0,350000.0
212001,0,1,0,150,0.975,0.13,1.0,350000.0
212002,0,1,0,150,0.975,0.14,1.0,350000.0
212003,0,1,0,150,0.975,0.15,1.0,350000.0
212004,0,1,0,150,1.0,0.05,1.0,350000.0
212005,0,1,0,150,1.0,0.06,1.0,350000.0
212006,0,1,0,150,1.0,0.07,1.0,350000.0
212007,0,1,0,150,1.0,0.08,1.0,350000.0
212008,0,1,0,150,1.0,0.09,1.0,350000.0
212009,0,1,0,150,1.0,0.1,1.0,350000.0
212010,0,1,0,150,1.0,0.11,1.0,350000.0
212011,0,1,0,150,1.0,0.12,1.0,350000.0
212012,0,1,0,150,1.0,0.13,1.0,350000.0
212013,0,1,0,150,1.0,0.14,1.0,350000.0
212014,0,1,0,150,1.0,0.15,1.0,350000.0
212015,0,1,0,150,1.025,0.05,1.0,350000.0
212016,0,1,0,150,1.025,0.06,1.0,350000.0
212017,0,1,0,150,1.025,0.07,1.0,350000.0
212018,0,1,0,150,1.025,0.08,1.0,350000.0
212019,0,1,0,150,1.025,0.09,1.0,350000.0
212020,0,1,0,150,1.025,0.1,1.0,350000.0
212021,0,1,0,150,1.025,0.11,1.0,350000.0
212022,0,1,0,150,1.025,0.12,1.0,350000.0
212023,0,1,0,150,1.025,0.13,1.0,350000.0
212024,0,1,0,150,1.025,0.14,1.0,350000.0
212025,0,1,0,150,1.025,0.15,1.0,350000.0
212026,0,1,0,150,1.05,0.05,1.0,350000.0
212027,0,1,0,150,1.05,0.06,1.0,350000.0
212028,0,1,0,150,1.05,0.07,1.0,350000.0
212029,0,1,0,150,1.05,0.08,1.0,350000.0
212030,0,1,0,150,1.05,0.09,1.0,350000.0
212031,0,1,0,150,1.05,0.1,1.0,350000.0
212032,0,1,0,150,1.05,0.11,1.0,350000.0
212033,0,1,0,150,1.05,0.12,1.0,350000.0
212034,0,1,0,150,1.05,0.13,1.0,350000.0
212035,0,1,0,150,1.05,0.14,1.0,350000.0
212036,0,1,0,150,1.05,0.15,1.0,350000.0
212037,0,1,0,150,1.075,0.05,1.0,350000.0
212038,0,1,0,150,1.075,0.06,1.0,350000.0
212039,0,1,0,150,1.075,0.07,1.0,350000.0
212040,0,1,0,150,1.075,0.08,1.0,350000.0
212041,0,1,0,150,1.075,0.09,1.0,350000.0
212042,0,1,0,150,1.075,0.1,1.0,350000.0
212043,0,1,0,150,1.075,0.11,1.0,350000.0
212044,0,1,0,150,1.075,0.12,1.0,350000.0
212045,0,1,0,150,1.075,0.13,1.0,350000.0
212046,0,1,0,150,1.075,0.14,1.0,350000.0
212047,0,1,0,150,1.075,0.15,1.0,350000.0
212048,0,1,0,150,1.1,0.05,1.0,350000.0
212049,0,1,0,150,1.1,0.06,1.0,350000.0
212050,0,1,0,150,1.1,0.07,1.0,350000.0
212051,0,1,0,150,1.1,0.08,1.0,350000.0
212052,0,1,0,150,1.1,0.09,1.0,350000.0
212053,0,1,0,150,1.1,0.1,1.0,350000.0
212054,0,1,0,150,1.1,0.11,1.0,350000.0
212055,0,1,0,150,1.1,0.12,1.0,350000.0
212056,0,1,0,150,1.1,0.13,1.0,350000.0
212057,0,1,0,150,1.1,0.14,1.0,350000.0
212058,0,1,0,150,1.1,0.15,1.0,350000.0
212059,0,1,0,150,0.9,0.05,0.95,400000.0
212060,0,1,0,150,0.9,0.06,0.95,400000.0
212061,0,1,0,150,0.9,0.07,0.95,400000.0
212062,0,1,0,150,0.9,0.08,0.95,400000.0
212063,0,1,0,150,0.9,0.09,0.95,400000.0
212064,0,1,0,150,0.9,0.1,0.95,400000.0
212065,0,1,0,150,0.9,0.11,0.95,400000.0
212066,0,1,0,150,0.9,0.12,0.95,400000.0
212067,0,1,0,150,0.9,0.13,0.95,400000.0
212068,0,1,0,150,0.9,0.14,0.95,400000.0
212069,0,1,0,150,0.9,0.15,0.95,400000.0
212070,0,1,0,150,0.925,0.05,0.95,400000.0
212071,0,1,0,150,0.925,0.06,0.95,400000.0
212072,0,1,0,150,0.925,0.07,0.95,400000.0
212073,0,1,0,150,0.925,0.08,0.95,400000.0
212074,0,1,0,150,0.925,0.09,0.95,400000.0
212075,0,1,0,150,0.925,0.1,0.95,400000.0
212076,0,1,0,150,0.925,0.11,0.95,400000.0
212077,0,1,0,150,0.925,0.12,0.95,400000.0
212078,0,1,0,150,0.925,0.13,0.95,400000.0
212079,0,1,0,150,0.925,0.14,0.95,400000.0
212080,0,1,0,150,0.925,0.15,0.95,400000.0
212081,0,1,0,150,0.95,0.05,0.95,400000.0
212082,0,1,0,150,0.95,0.06,0.95,400000.0
212083,0,1,0,150,0.95,0.07,0.95,400000.0
212084,0,1,0,150,0.95,0.08,0.95,400000.0
212085,0,1,0,150,0.95,0.09,0.95,400000.0
212086,0,1,0,150,0.95,0.1,0.95,400000.0
212087,0,1,0,150,0.95,0.11,0.95,400000.0
212088,0,1,0,150,0.95,0.12,0.95,400000.0
212089,0,1,0,150,0.95,0.13,0.95,400000.0
212090,0,1,0,150,0.95,0.14,0.95,400000.0
212091,0,1,0,150,0.95,0.15,0.95,400000.0
212092,0,1,0,150,0.975,0.05,0.95,400000.0
212093,0,1,0,150,0.975,0.06,0.95,400000.0
212094,0,1,0,150,0.975,0.07,0.95,400000.0
212095,0,1,0,150,0.975,0.08,0.95,400000.0
212096,0,1,0,150,0.975,0.09,0.95,400000.0
212097,0,1,0,150,0.975,0.1,0.95,400000.0
212098,0,1,0,150,0.975,0.11,0.95,400000.0
212099,0,1,0,150,0.975,0.12,0.95,400000.0
212100,0,1,0,150,0.975,0.13,0.95,400000.0
212101,0,1,0,150,0.975,0.14,0.95,400000.0
212102,0,1,0,150,0.975,0.15,0.95,400000.0
212103,0,1,0,150,1.0,0.05,0.95,400000.0
212104,0,1,0,150,1.0,0.06,0.95,400000.0
212105,0,1,0,150,1.0,0.07,0.95,400000.0
212106,0,1,0,150,1.0,0.08,0.95,400000.0
212107,0,1,0,150,1.0,0.09,0.95,400000.0
212108,0,1,0,150,1.0,0.1,0.95,400000.0
212109,0,1,0,150,1.0,0.11,0.95,400000.0
212110,0,1,0,150,1.0,0.12,0.95,400000.0
212111,0,1,0,150,1.0,0.13,0.95,400000.0
212112,0,1,0,150,1.0,0.14,0.95,400000.0
212113,0,1,0,150,1.0,0.15,0.95,400000.0
212114,0,1,0,150,1.025,0.05,0.95,400000.0
212115,0,1,0,150,1.025,0.06,0.95,400000.0
212116,0,1,0,150,1.025,0.07,0.95,400000.0
212117,0,1,0,150,1.025,0.08,0.95,400000.0
212118,0,1,0,150,1.025,0.09,0.95,400000.0
212119,0,1,0,150,1.025,0.1,0.95,400000.0
212120,0,1,0,150,1.025,0.11,0.95,400000.0
212121,0,1,0,150,1.025,0.12,0.95,400000.0
212122,0,1,0,150,1.025,0.13,0.95,400000.0
212123,0,1,0,150,1.025,0.14,0.95,400000.0
212124,0,1,0,150,1.025,0.15,0.95,400000.0
212125,0,1,0,150,1.05,0.05,0.95,400000.0
212126,0,1,0,150,1.05,0.06,0.95,400000.0
212127,0,1,0,150,1.05,0.07,0.95,400000.0
212128,0,1,0,150,1.05,0.08,0.95,400000.0
212129,0,1,0,150,1.05,0.09,0.95,400000.0
212130,0,1,0,150,1.05,0.1,0.95,400000.0
212131,0,1,0,150,1.05,0.11,0.95,400000.0
212132,0,1,0,150,1.05,0.12,0.95,400000.0
212133,0,1,0,150,1.05,0.13,0.95,400000.0
212134,0,1,0,150,1.05,0.14,0.95,400000.0
212135,0,1,0,150,1.05,0.15,0.95,400000.0
212136,0,1,0,150,1.075,0.05,0.95,400000.0
212137,0,1,0,150,1.075,0.06,0.95,400000.0
212138,0,1,0,150,1.075,0.07,0.95,400000.0
212139,0,1,0,150,1.075,0.08,0.95,400000.0
212140,0,1,0,150,1.075,0.09,0.95,400000.0
212141,0,1,0,150,1.075,0.1,0.95,400000.0
212142,0,1,0,150,1.075,0.11,0.95,400000.0
212143,0,1,0,150,1.075,0.12,0.95,400000.0
212144,0,1,0,150,1.075,0.13,0.95,400000.0
212145,0,1,0,150,1.075,0.14,0.95,400000.0
212146,0,1,0,150,1.075,0.15,0.95,400000.0
212147,0,1,0,150,1.1,0.05,0.95,400000.0
212148,0,1,0,150,1.1,0.06,0.95,400000.0
212149,0,1,0,150,1.1,0.07,0.95,400000.0
212150,0,1,0,150,1.1,0.08,0.95,400000.0
212151,0,1,0,150,1.1,0.09,0.95,400000.0
212152,0,1,0,150,1.1,0.1,0.95,400000.0
212153,0,1,0,150,1.1,0.11,0.95,400000.0
212154,0,1,0,150,1.1,0.12,0.95,400000.0
212155,0,1,0,150,1.1,0.13,0.95,400000.0
212156,0,1,0,150,1.1,0.14,0.95,400000.0
212157,0,1,0,150,1.1,0.15,0.95,400000.0
212158,0,1,0,150,0.9,0.05,0.96,400000.0
212159,0,1,0,150,0.9,0.06,0.96,400000.0
212160,0,1,0,150,0.9,0.07,0.96,400000.0
212161,0,1,0,150,0.9,0.08,0.96,400000.0
212162,0,1,0,150,0.9,0.09,0.96,400000.0
212163,0,1,0,150,0.9,0.1,0.96,400000.0
212164,0,1,0,150,0.9,0.11,0.96,400000.0
212165,0,1,0,150,0.9,0.12,0.96,400000.0
212166,0,1,0,150,0.9,0.13,0.96,400000.0
212167,0,1,0,150,0.9,0.14,0.96,400000.0
212168,0,1,0,150,0.9,0.15,0.96,400000.0
212169,0,1,0,150,0.925,0.05,0.96,400000.0
212170,0,1,0,150,0.925,0.06,0.96,400000.0
212171,0,1,0,150,0.925,0.07,0.96,400000.0
212172,0,1,0,150,0.925,0.08,0.96,400000.0
212173,0,1,0,150,0.925,0.09,0.96,400000.0
212174,0,1,0,150,0.925,0.1,0.96,400000.0
212175,0,1,0,150,0.925,0.11,0.96,400000.0
212176,0,1,0,150,0.925,0.12,0.96,400000.0
212177,0,1,0,150,0.925,0.13,0.96,400000.0
212178,0,1,0,150,0.925,0.14,0.96,400000.0
212179,0,1,0,150,0.925,0.15,0.96,400000.0
212180,0,1,0,150,0.95,0.05,0.96,400000.0
212181,0,1,0,150,0.95,0.06,0.96,400000.0
212182,0,1,0,150,0.95,0.07,0.96,400000.0
212183,0,1,0,150,0.95,0.08,0.96,400000.0
212184,0,1,0,150,0.95,0.09,0.96,400000.0
212185,0,1,0,150,0.95,0.1,0.96,400000.0
212186,0,1,0,150,0.95,0.11,0.96,400000.0
212187,0,1,0,150,0.95,0.12,0.96,400000.0
212188,0,1,0,150,0.95,0.13,0.96,400000.0
212189,0,1,0,150,0.95,0.14,0.96,400000.0
212190,0,1,0,150,0.95,0.15,0.96,400000.0
212191,0,1,0,150,0.975,0.05,0.96,400000.0
212192,0,1,0,150,0.975,0.06,0.96,400000.0
212193,0,1,0,150,0.975,0.07,0.96,400000.0
212194,0,1,0,150,0.975,0.08,0.96,400000.0
212195,0,1,0,150,0.975,0.09,0.96,400000.0
212196,0,1,0,150,0.975,0.1,0.96,400000.0
212197,0,1,0,150,0.975,0.11,0.96,400000.0
212198,0,1,0,150,0.975,0.12,0.96,400000.0
212199,0,1,0,150,0.975,0.13,0.96,400000.0
212200,0,1,0,150,0.975,0.14,0.96,400000.0
212201,0,1,0,150,0.975,0.15,0.96,400000.0
212202,0,1,0,150,1.0,0.05,0.96,400000.0
212203,0,1,0,150,1.0,0.06,0.96,400000.0
212204,0,1,0,150,1.0,0.07,0.96,400000.0
212205,0,1,0,150,1.0,0.08,0.96,400000.0
212206,0,1,0,150,1.0,0.09,0.96,400000.0
212207,0,1,0,150,1.0,0.1,0.96,400000.0
212208,0,1,0,150,1.0,0.11,0.96,400000.0
212209,0,1,0,150,1.0,0.12,0.96,400000.0
212210,0,1,0,150,1.0,0.13,0.96,400000.0
212211,0,1,0,150,1.0,0.14,0.96,400000.0
212212,0,1,0,150,1.0,0.15,0.96,400000.0
212213,0,1,0,150,1.025,0.05,0.96,400000.0
212214,0,1,0,150,1.025,0.06,0.96,400000.0
212215,0,1,0,150,1.025,0.07,0.96,400000.0
212216,0,1,0,150,1.025,0.08,0.96,400000.0
212217,0,1,0,150,1.025,0.09,0.96,400000.0
212218,0,1,0,150,1.025,0.1,0.96,400000.0
212219,0,1,0,150,1.025,0.11,0.96,400000.0
212220,0,1,0,150,1.025,0.12,0.96,400000.0
212221,0,1,0,150,1.025,0.13,0.96,400000.0
212222,0,1,0,150,1.025,0.14,0.96,400000.0
